anime_id,title,genres,media,episodes,rating,members,start_date,year,season,source
2803,Densetsu no Yuusha Da Garn,"Mecha,Sci-Fi,Shounen",tv,46,7.02,3396,08/02/1992,1992,winter,NaN
2804,Hana no Mahoutsukai Mary Bell,"Adventure,Magic,Fantasy,Shoujo",tv,50,6.5,2087,03/02/1992,1992,winter,original
2805,Onegai! Samia Don,"Slice of Life,Comedy,Kids,Magic,Fantasy",tv,39,6.88,846,02/04/1985,1985,spring,NaN
2806,Yadamon,"Adventure,Comedy,Fantasy",tv,170,6.17,999,24/08/1992,1992,summer,NaN
2808,Irregular Hunter X: The Day of Sigma,"Action,Sci-Fi,Mecha,Shounen",ova,1,7.2,10100,15/12/2005,2005,fall,game
2809,Fuusen Shoujo Temple-chan,"Adventure,Comedy,Kids",tv,26,6.09,421,01/10/1977,1977,fall,NaN
2810,Anime Himitsu no Hanazono,"Kids,Historical,Drama,Shoujo",tv,39,7.05,4421,19/04/1991,1991,spring,book
2811,Soratobu Yuureisen,"Adventure,Drama,Mecha,Sci-Fi",movie,1,6.63,4357,20/07/1969,1969,summer,manga
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,"Adventure,Comedy,Kids,Drama,Fantasy",tv,52,7.35,4975,03/04/1989,1989,spring,other
2814,Dondon Dommel to Ron,"Comedy,Kids",tv,52,6.66,865,05/04/1988,1988,spring,original
2815,Geragera Boes Monogatari,"Comedy,Kids",tv,52,7.01,1401,07/04/1987,1987,spring,other
2816,Toushou Daimos,"Adventure,Drama,Mecha,Romance,Sci-Fi,Shounen",tv,44,7.19,4665,01/04/1978,1978,spring,NaN
2817,Cinderella Monogatari,"Adventure,Kids,Romance,Fantasy",tv,26,7.32,6276,04/04/1996,1996,spring,other
2818,Madou King Granzort,"Action,Sci-Fi,Comedy,Magic,Fantasy,Mecha,Shounen",tv,41,7.02,1782,07/04/1989,1989,spring,original
2819,Dragon Quest: Yuusha Abel Densetsu,"Action,Adventure,Fantasy,Shounen",tv,43,6.87,4615,02/12/1989,1990,winter,game
2820,Time Travel Tondekeman!,"Action,Kids,Adventure,Comedy",tv,39,7.25,1756,19/10/1989,1989,fall,original
2821,Bad End,Hentai,ova,2,5.32,2344,11/10/2002,2002,fall,NaN
2822,Bamboo Bears,Comedy,tv,52,5.99,648,04/04/1997,1997,spring,NaN
2823,Barbapapa,"Fantasy,Comedy",tv,45,6.14,2236,13/10/1974,1974,fall,picture_book
2824,Barbapapa Sekai wo Mawaru,"Adventure,Comedy",tv,50,5.98,941,05/07/1999,1999,summer,picture_book
2825,Arabian Nights: Sindbad no Bouken (TV),"Adventure,Fantasy,Magic,Romance",tv,52,7.17,5548,01/10/1975,1975,fall,book
2826,Oz no Mahoutsukai (1986),"Adventure,Kids,Fantasy",tv,52,6.72,1984,06/10/1986,1986,fall,book
2827,Calimero,Comedy,tv,45,6.22,3526,15/10/1974,1974,fall,NaN
2828,Ie Naki Ko,"Adventure,Drama,Historical,Kids,Slice of Life",tv,51,7.78,10847,02/10/1977,1977,fall,novel
2829,Ie Naki Ko Remy,"Adventure,Slice of Life,Historical,Drama",tv,23,7.93,16049,01/09/1996,1996,fall,novel
2830,Chibikko Remi to Meiken Kapi,"Slice of Life,Adventure,Drama",movie,1,5.85,763,17/03/1970,1970,winter,NaN
2831,Ie Naki Ko (Movie),"Slice of Life,Adventure,Drama",movie,1,6.52,981,15/03/1980,1980,winter,NaN
2832,Ani*Kuri15,"Slice of Life,Adventure,Fantasy,Magic,Game,Martial Arts,Comedy,Mecha,Super Power,Supernatural,School,Drama,Sci-Fi",special,15,6.78,19652,07/06/2007,2007,spring,original
2833,Gulliver no Uchuu Ryokou,"Adventure,Sci-Fi",movie,1,5.85,1172,20/03/1965,1965,winter,NaN
2834,Miracle隨倥・irls,"Drama,Magic,Shoujo",tv,51,7.11,3795,08/01/1993,1993,winter,manga
2835,Patalliro!,"Adventure,Comedy,Romance,Shoujo,Shounen Ai",tv,49,7.24,5810,09/04/1982,1982,spring,manga
2836,Chiisana Viking Vickie,"Adventure,Comedy,Historical,Kids",tv,78,6.57,2649,03/04/1974,1974,spring,NaN
2837,Ariel Deluxe,"Action,Comedy,Mecha,Sci-Fi",ova,2,5.56,1259,21/01/1991,1991,winter,novel
2838,Toushin Toshi II,"Adventure,Fantasy,Hentai,Romance",ova,3,5.75,1163,19/12/1997,1997,fall,visual_novel
2839,Ariel Visual,"Action,Comedy,Mecha,Sci-Fi",ova,2,5.42,1498,21/07/1989,1989,summer,novel
2840,Youkoso Lodoss-tou e!,"Comedy,Parody",movie,1,6.13,1705,25/04/1998,1998,spring,NaN
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,Hentai,ova,2,6.71,9831,29/04/2005,2005,spring,visual_novel
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,"Adventure,Fantasy",special,1,6.49,12825,08/09/2006,2006,summer,game
2847,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,"Action,Adventure,Comedy,Drama,Fantasy,Kids",movie,1,7.26,86536,15/07/2007,2007,summer,game
2848,Kappa no Coo to Natsuyasumi,"Adventure,Demons,Shounen",movie,1,7.52,13544,28/07/2007,2007,summer,original
2851,Ninkuu (Movie),"Action,Adventure,Comedy,Historical,Martial Arts,Shounen",movie,1,6.12,1385,15/07/1995,1995,summer,manga
2852,Accelerando: Datenshi-tachi no Sasayaki,Hentai,ova,4,6.85,11779,26/01/2007,2007,winter,manga
2858,Ikusa Otome Valkyrie,Hentai,ova,2,6.19,6200,24/12/2004,2004,fall,visual_novel
2859,Ikusa Otome Valkyrie Shinshou,Hentai,ova,2,6.14,3435,24/02/2006,2006,winter,visual_novel
2861,Seifuku Shojo The Animation,Hentai,ova,2,6.24,4302,27/02/2004,2004,winter,manga
2862,Tokineiro,Hentai,ova,2,5.12,3651,30/07/2004,2004,summer,visual_novel
2863,21-ji no Onna: Newscaster Katsuragi Miki,Hentai,ova,3,5.8,3430,21/04/2001,2001,spring,manga
2864,2x1,Hentai,ova,2,5.24,2462,25/02/1998,1998,winter,NaN
2866,Ane隨倥・aramix,Hentai,ova,4,6.8,12143,26/08/2006,2006,summer,visual_novel
2867,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,Hentai,ova,2,6.96,13424,22/12/2006,2006,fall,visual_novel
2868,Kazama Mana,Hentai,ova,1,6.16,5286,25/08/2006,2006,summer,visual_novel
2869,Nanase Ren,Hentai,ova,1,6.14,5272,04/12/2005,2005,fall,visual_novel
2870,Yagami Yuu,Hentai,ova,1,6.38,6532,21/12/2006,2006,fall,visual_novel
2871,Bakunyuu Oyako,"Hentai,School",ova,2,6.24,9463,11/06/2004,2004,spring,visual_novel
2872,Asgaldh: The Distortion Testament,Hentai,ova,3,5.7,2478,26/10/2001,2001,fall,visual_novel
2873,Bible Black Only Version,Hentai,ova,2,6.79,16222,25/07/2005,2005,summer,visual_novel
2874,Charm Point 1: Sister's Rondo,Hentai,ova,1,5.55,1531,30/11/1999,1999,fall,manga
2875,Chikan Monogatari,Hentai,ova,2,6.23,5072,11/08/2006,2006,summer,original
2876,Hoshi no Orpheus,"Fantasy,Kids",movie,1,5.31,724,27/10/1979,1979,fall,NaN
2881,Chinmoku no Kantai,"Action,Military,Drama,Seinen",ova,3,6.31,1891,18/12/1995,1995,fall,manga
2882,Anime Oyako Gekijou,"Kids,Adventure,Fantasy,Historical,Sci-Fi",tv,26,5.99,1822,09/10/1981,1981,fall,original
2883,Iyashite Agerun Saiyuuki,"Hentai,Parody",ova,1,6.44,5463,23/02/2007,2007,winter,manga
2884,Aachi wa Ssipak,"Action,Comedy",movie,1,6.66,8637,28/06/2006,2006,spring,original
2885,Ganbare Goemon,"Comedy,Shounen",tv,23,6.04,1212,04/10/1997,1997,fall,game
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,"Action,Adventure,Comedy,Super Power,Supernatural,Shounen",movie,1,7.45,200917,22/12/2007,2007,fall,manga
2890,Gake no Ue no Ponyo,"Adventure,Fantasy",movie,1,7.89,386034,19/07/2008,2008,summer,original
2891,Iblard Jikan,Fantasy,ova,1,6.94,18623,04/07/2007,2007,summer,other
2892,Hakushon Daimaou,"Comedy,Fantasy",tv,52,6.07,1565,05/10/1969,1969,fall,original
2894,Kinbaku no Yakata: Ryakudatsu,Hentai,ova,2,5.4,2148,18/02/2000,2000,winter,NaN
2895,Kujiratori,Adventure,movie,1,6.27,3154,01/10/2001,2001,fall,picture_book
2896,Houkago: Nureta Seifuku,Hentai,ova,3,6.41,8102,25/01/2005,2005,winter,visual_novel
2897,Nandarou,Comedy,special,1,5.21,2726,01/11/1992,1992,fall,NaN
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,Mystery,special,1,7.19,66596,02/08/2007,2007,summer,light_novel
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action,Comedy,Mystery,Police",movie,1,7.12,1648,23/12/1999,1999,fall,manga
2903,Sakigake!! Otokojuku,"Action,Comedy,Martial Arts,School,Shounen",tv,34,7.38,10374,25/02/1988,1988,winter,manga
2904,Code Geass: Hangyaku no Lelouch R2,"Action,Military,Sci-Fi,Super Power,Drama,Mecha",tv,25,8.91,1328109,06/04/2008,2008,spring,original
2905,Ikkitousen: Dragon Destiny Specials,"Super Power,Ecchi,Martial Arts,School",special,6,6.65,20422,24/06/2007,2007,spring,NaN
2906,Rokushin Gattai GodMars: Juunana-sai no Densetsu,"Action,Sci-Fi,Space,Mecha",ova,1,5.96,756,05/06/1988,1988,spring,NaN
2907,Cyborg Kuro-chan,"Comedy,Sci-Fi",tv,66,7.1,6477,02/10/1999,1999,fall,manga
2910,Koi Koi 7 Specials,"Comedy,Ecchi",special,7,5.88,2148,22/07/2005,2005,summer,NaN
2911,Kyoushirou to Towa no Sora Specials,"Drama,Magic,Romance,Shounen",special,6,6.54,5084,03/07/2007,2007,summer,manga
2912,Ohayou! Spank,"Slice of Life,Comedy",tv,63,6.58,1851,07/03/1981,1981,spring,manga
2913,Daisougen no Chiisana Tenshi: Bush Baby,"Adventure,Drama",tv,40,7.01,2071,12/01/1992,1992,winter,novel
2915,Chikyuu ga Ugoita Hi,"Drama,Historical",movie,1,6.43,1361,22/07/1997,1997,summer,novel
2916,Genki Bakuhatsu Ganbaruger,"Mecha,Shounen",tv,47,6.78,892,01/04/1992,1992,spring,original
2917,Seijun Kango Gakuin,"Comedy,Hentai",ova,3,6.23,3367,25/10/2002,2002,fall,visual_novel
2920,Ashita no Joe (Movie),"Action,Drama,Shounen,Sports",movie,1,7.11,4116,08/03/1980,1980,winter,NaN
2921,Ashita no Joe 2,"Action,Drama,Shounen,Slice of Life,Sports",tv,47,8.66,32084,13/10/1980,1980,fall,manga
2922,Ashita no Joe 2 (Movie),"Drama,Sports",movie,1,7.26,3471,04/07/1981,1981,summer,NaN
2923,Shugo Chara!,"Comedy,Magic,School,Shoujo",tv,51,7.41,186908,06/10/2007,2007,fall,manga
2924,ef: A Tale of Memories.,"Mystery,Drama,Romance",tv,12,7.94,223388,07/10/2007,2007,fall,visual_novel
2926,Myself; Yourself,"Drama,Romance,School",tv,13,7.19,167103,03/10/2007,2007,fall,visual_novel
2927,KimiKiss Pure Rouge,"Drama,Romance,School",tv,24,7.32,81280,07/10/2007,2007,fall,visual_novel
2928,.hack//G.U. Returner,"Magic,Adventure,Fantasy,Game,Sci-Fi,Drama",ova,1,6.71,19758,18/01/2007,2007,winter,game
2929,Moonlight Mile 2nd Season: Touch Down,"Adventure,Drama,Sci-Fi,Space",tv,14,7.35,4245,13/09/2007,2007,fall,manga
2930,Tensai? Dr. Hamax,Comedy,tv,12,NaN,231,06/10/2007,2007,fall,original
2931,Mokke,"Slice of Life,Supernatural,Mystery",tv,24,7.07,12980,03/10/2007,2007,fall,manga
2933,Mirai Keisatsu Urashiman,"Action,Sci-Fi,Comedy,Police",tv,50,6.62,1771,09/01/1983,1983,winter,manga
2934,Shiawase Sou no Okojo-san,Comedy,tv,51,6.48,2376,02/10/2001,2001,fall,manga
2935,Ryokan Shirasagi,Hentai,ova,2,6.11,2308,27/06/2003,2003,spring,visual_novel
2936,Private Emotion,Hentai,ova,2,5.42,1359,25/03/2003,2003,winter,visual_novel
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,Shoujo,special,1,7.07,14822,05/12/1993,1993,fall,manga
2938,Idol Densetsu Eriko,Music,tv,51,6.82,4156,03/04/1989,1989,spring,original
2941,Elysium,"Action,Mecha,Sci-Fi",movie,1,5.32,1278,15/08/2003,2003,summer,NaN
2942,Sketchbook: Full Color's,"Slice of Life,Comedy",tv,13,7.39,25412,02/10/2007,2007,fall,4_koma_manga
2943,Inbaku Gakuen,"Hentai,School",ova,3,6.25,4501,25/06/2002,2002,spring,manga
2944,Seisai,"Dementia,Fantasy,Hentai,Horror",ova,2,5.38,3325,10/01/2003,2003,winter,visual_novel
2945,Hitozuma Ryoujoku Sankanbi,Hentai,ova,2,6.22,4545,25/02/2005,2005,winter,original
2946,Angel Core: Tenshi-tachi no Sumika,"Action,Mecha,Hentai,Military,Historical",ova,2,5.6,4836,25/01/2003,2003,winter,visual_novel
2947,Ojamajo Doremi Sharp Movie,"Kids,Magic,Shoujo",movie,1,7.12,4050,08/07/2000,2000,summer,NaN
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,"Kids,Magic,Shoujo",movie,1,7.14,4021,14/07/2001,2001,summer,NaN
2950,Doubutsu no Mori,"Kids,Slice of Life",movie,1,7.08,21297,16/12/2006,2006,fall,game
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action,Sci-Fi,Comedy,Historical,Parody,Samurai,Mecha,Shounen",special,1,8.09,46344,24/09/2005,2005,summer,manga
2952,Final Fantasy VII: Advent Children Complete,"Action,Fantasy,Super Power",ova,1,7.95,117416,16/04/2009,2009,spring,game
2953,Egao,"Music,Slice of Life,Kids",music,1,6.51,12086,03-Apr,2003,spring,original
2954,Maria-sama ga Miteru 3rd Specials,Comedy,special,5,7.34,6505,29/12/2006,2006,fall,light_novel
2955,Hana no Joshi Announcer: Newscaster Etsuko,Hentai,ova,2,6.44,8190,25/06/2004,2004,spring,original
2956,Shin-ban Megami Tantei Vinus File,Hentai,ova,2,5.78,1408,27/02/2004,2004,winter,manga
2957,Okusama wa Mahoutsukai,Hentai,ova,2,5.83,2615,08/12/2006,2006,fall,original
2958,Hitozuma Cosplay Kissa,Hentai,ova,2,5.99,4527,25/03/2004,2004,winter,visual_novel
2959,Utsukushiki Sei no Dendoushi Reirei,"Hentai,Supernatural,Romance,Yuri",ova,2,5.43,2177,08/07/1994,1994,summer,NaN
2960,Kininaru Roommate,Hentai,ova,2,6.56,5055,25/02/2006,2006,winter,manga
2961,Digimon Adventure Movie,"Action,Fantasy,Kids,Sci-Fi",movie,1,7.57,98236,06/03/1999,1999,winter,original
2962,Digimon Adventure 02 Movies,"Adventure,Fantasy,Kids,Sci-Fi",movie,2,7.11,40516,08/07/2000,2000,summer,original
2963,Minami-ke,"Slice of Life,Comedy,School",tv,13,7.68,152416,08/10/2007,2007,fall,manga
2964,Blue Drop: Tenshi-tachi no Gikyoku,"Sci-Fi,Drama,Shoujo Ai",tv,13,6.72,27023,03/10/2007,2007,fall,manga
2965,Suteki Tantei Labyrinth,"Mystery,Sci-Fi",tv,25,6.72,8749,03/10/2007,2007,fall,manga
2966,Ookami to Koushinryou,"Adventure,Fantasy,Historical,Romance",tv,13,8.26,660637,09/01/2008,2008,winter,light_novel
2967,Saishuu Shiken Kujira,"Comedy,Ecchi,Mystery,School,Supernatural",ona,12,5.04,4718,25/08/2007,2007,summer,visual_novel
2969,Appleseed Saga Ex Machina,"Action,Mecha,Military,Sci-Fi",movie,1,7.35,35870,20/10/2007,2007,fall,NaN
2970,Night Wizard,"Adventure,Fantasy,Magic,Shounen",tv,13,6.68,34078,03/10/2007,2007,fall,game
2971,Kyou kara Maou! R,"Adventure,Comedy,Demons,Fantasy,Shoujo",ova,5,7.45,20885,26/10/2007,2007,fall,light_novel
2972,Kindan no Mokushiroku: Crystal Triangle,"Adventure,Military,Demons,Mystery",ova,1,4.56,1914,22/07/1987,1987,summer,original
2973,Fire Tripper,"Fantasy,Sci-Fi",ova,1,6.6,3947,16/12/1985,1985,fall,manga
2974,The Humanoid: Ai no Wakusei Lezeria,"Space,Mecha,Drama,Sci-Fi",ova,1,4.81,1881,05/03/1986,1986,winter,NaN
2977,Youjuu Sensen Adventure Kid,"Fantasy,Hentai,Demons,Horror",ova,3,5.33,1944,21/07/1992,1992,summer,manga
2978,Shin Getter Robo,"Action,Adventure,Mecha,Sci-Fi,Demons,Horror,Shounen",ova,13,7.35,8174,09/04/2004,2004,spring,original
2979,Akiko,Hentai,ova,2,5.35,2334,15/03/1996,1996,winter,NaN
2980,Kuusou Kagaku Sekai Gulliver Boy,"Action,Adventure,Fantasy,Magic,Mecha",tv,50,6.43,1147,08/01/1995,1995,winter,NaN
2981,Chika Gentou Gekiga: Shoujo Tsubaki,"Drama,Historical,Horror",movie,1,5.08,37169,02/05/1992,1992,spring,manga
2982,Yuuwaku,"Hentai,School",ova,2,6.55,5529,25/07/2003,2003,summer,visual_novel
2983,Digital Devil Story: Megami Tensei,"Adventure,Mystery,Horror,Demons,Psychological,Supernatural,Drama,Fantasy,School",ova,1,5.2,5914,25/03/1987,1987,winter,light_novel
2985,Majin Tantei Nougami Neuro,"Mystery,Comedy,Demons,Supernatural,Shounen",tv,25,7.62,60043,03/10/2007,2007,fall,manga
2986,Bamboo Blade,"Comedy,School,Seinen,Sports",tv,26,7.33,81143,02/10/2007,2007,fall,manga
2987,Ginga Hyouryuu Vifam,"Action,Sci-Fi,Adventure,Space,Mecha",tv,46,7.1,3077,21/10/1983,1983,fall,original
2988,Mahou Shoujo Ai,"Action,Hentai,Horror,Supernatural",ova,5,6.53,7532,25/08/2003,2003,summer,visual_novel
2989,Classmate no Okaasan,"Hentai,School",ova,2,6.03,4960,13/04/2007,2007,spring,visual_novel
2990,Mini Skirt Gakuen,Hentai,ova,1,4.47,1308,21/12/2001,2001,fall,original
2991,Harumi-chan no Oita,Hentai,ova,1,5.21,2745,16/03/2001,2001,winter,NaN
2993,Rosario to Vampire,"Harem,Comedy,Romance,Ecchi,Vampire,Fantasy,School,Shounen",tv,13,6.82,561832,03/01/2008,2008,winter,manga
2994,Death Note: Rewrite,"Mystery,Police,Psychological,Supernatural,Thriller",special,2,7.71,159335,31/08/2007,2007,summer,manga
2997,Hi no Tori: Houou-hen,"Historical,Drama,Fantasy",movie,1,6.85,2775,20/12/1986,1986,fall,manga
2998,Hi no Tori: Uchuu-hen,"Sci-Fi,Space,Drama,Fantasy",ova,1,6.94,2366,21/12/1987,1987,fall,manga
2999,Hi no Tori: Yamato-hen,"Historical,Drama",ova,1,6.75,2012,01/08/1987,1987,summer,manga
3000,Taiho Shichau zo: Full Throttle,"Action,Comedy,Police,Shounen",tv,23,7.22,8020,05/10/2007,2007,fall,manga
3001,Moyashimon,"Comedy,School,Seinen,Supernatural",tv,11,7.58,64421,12/10/2007,2007,fall,manga
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game,Psychological,Thriller,Seinen",tv,26,8.28,257125,03/10/2007,2007,fall,manga
3003,Yumedamaya Kidan,"Drama,Fantasy",special,1,6.53,2621,25/11/2007,2007,fall,original
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,"Magic,Fantasy",ova,2,6.28,3444,17/12/2005,2005,fall,NaN
3005,Shadow Skill,"Adventure,Drama,Fantasy,Shounen",ova,1,6.59,4931,25/10/1995,1995,fall,NaN
3006,Atashin'chi,"Comedy,Slice of Life",tv,330,7.27,3587,19/04/2002,2002,spring,manga
3007,Bronze: Kouji Nanjo Cathexis,"Music,Shounen Ai",ova,1,6.23,4679,06/07/1994,1994,summer,manga
3008,Time Bokan Series: Yatterman,"Adventure,Comedy,Mecha",tv,108,6.67,4233,01/01/1977,1977,winter,original
3009,Tiger Mask,"Action,Drama,Shounen,Sports",tv,105,7.26,8091,02/10/1969,1969,fall,manga
3010,Kaiketsu Zorro,"Adventure,Historical,Shounen",tv,52,7.22,9341,05/04/1996,1996,spring,other
3011,Yotsunoha,"Romance,School",ova,2,6.35,10634,29/02/2008,2008,winter,visual_novel
3012,Gekitou! Crush Gear Turbo,"Sports,Shounen",tv,68,6.79,5156,07/10/2001,2001,fall,NaN
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"Action,Military,Sci-Fi,Space",movie,1,7.94,30991,06/02/1988,1988,winter,novel
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action,Military,Sci-Fi,Space,Drama",movie,1,6.27,12113,12/12/1992,1992,fall,novel
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action,Drama,Military,Sci-Fi,Space",movie,1,8.12,26908,18/12/1993,1993,fall,novel
3019,Lupin III: Kiri no Elusive,"Action,Adventure,Mystery,Comedy,Seinen",special,1,6.85,4786,27/07/2007,2007,summer,manga
3020,Gu-Gu Ganmo,"Comedy,School,Shounen,Slice of Life",tv,50,6,691,18/03/1984,1984,spring,manga
3021,Yume Senshi Wingman,"Action,Comedy,Super Power,Romance,School",tv,47,6.49,2015,07/02/1984,1984,winter,manga
3022,Haai Step Jun,"Action,Romance,School,Sci-Fi",tv,45,6.34,866,10/03/1985,1985,spring,manga
3023,Esper Mami,"Comedy,Ecchi,Magic,School,Super Power,Supernatural",tv,119,6.43,1575,07/04/1987,1987,spring,manga
3024,Ribbon no Kishi,"Action,Mystery,Romance,Fantasy,Shoujo",tv,52,6.63,3633,02/04/1967,1967,spring,manga
3025,Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,"Action,Fantasy,Magic",ova,2,5.62,1555,21/10/1992,1992,fall,game
3026,Compiler,"Sci-Fi,Comedy,Drama,Romance",ova,2,5.15,2040,05/03/1994,1994,winter,NaN
3027,Hokuto no Ken: Yuria-den,"Action,Adventure,Drama,Martial Arts",ova,1,7.11,7103,23/02/2007,2007,winter,NaN
3028,Cluster Edge Specials,"Action,Fantasy,Military,Sci-Fi",special,3,6.4,1226,22/09/2006,2006,summer,NaN
3031,Digimon Frontier: Ornismon Fukkatsu!!,"Adventure,Comedy,Drama,Fantasy,Shounen",movie,1,6.86,17951,20/07/2002,2002,summer,original
3032,Digimon Tamers: Boukensha-tachi no Tatakai,"Adventure,Drama,Sci-Fi,Shounen",movie,1,6.98,18897,14/07/2001,2001,summer,original
3033,Digimon Tamers: Bousou Digimon Tokkyuu,"Adventure,Comedy,Sci-Fi,Shounen",movie,1,7.06,21751,02/03/2002,2002,winter,original
3034,Kurai Mirai,Hentai,ova,2,5.8,3063,25/01/2006,2006,winter,visual_novel
3035,Chouon Senshi Borgman,"Action,Sci-Fi,Demons",tv,35,6.3,2304,13/04/1988,1988,spring,other
3036,Tobe! Isami,"Action,Adventure,Comedy,Romance,Shounen",tv,50,7.17,1743,08/04/1995,1995,spring,original
3037,GS Mikami: Gokuraku Daisakusen!!,"Comedy,Fantasy",movie,1,6.57,2461,20/08/1994,1994,summer,manga
3038,Senya Ichiya Monogatari,"Hentai,Fantasy",movie,1,6.12,3795,14/06/1969,1969,spring,other
3039,Campus,Hentai,ova,2,5.9,2775,10/11/2000,2000,fall,visual_novel
3040,Bakuhatsu Sunzen!! Tenshi no Countdown,"Comedy,Hentai,Yuri",ova,1,5.48,3641,25/10/2001,2001,fall,NaN
3043,Andersen Douwa: Ningyohime,"Fantasy,Romance,Shoujo",movie,1,6.96,4386,21/03/1975,1975,winter,NaN
3044,Tetsuwan Atom (1980),"Action,Sci-Fi,Adventure,Mecha,Shounen",tv,52,7.14,10650,01/10/1980,1980,fall,manga
3046,Shiroki Tenshi-tachi no Rondo,Hentai,ova,2,5.76,2196,11/10/2002,2002,fall,NaN
3048,In no Houteishiki,"Hentai,School",ova,2,6.28,4480,25/03/2004,2004,winter,manga
3050,Panchira Teacher,"Hentai,School",ova,2,6.38,8390,26/11/2004,2004,fall,original
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,"Fantasy,Music,Romance,Shoujo",movie,1,7.25,4338,10/11/2007,2007,fall,original
3053,Ganbare! Kickers,"Comedy,Drama,Shounen,Sports",tv,23,6.82,7814,15/10/1986,1986,fall,manga
3054,La Seine no Hoshi,"Adventure,Historical,Drama,Shoujo",tv,39,6.5,1998,04/04/1975,1975,spring,NaN
3056,Natural,Hentai,ova,2,5.96,1859,25/02/1999,1999,winter,visual_novel
3057,Loveless Specials,"Comedy,Supernatural,Romance,Fantasy,Josei,Shounen Ai",special,6,6.54,16691,01/11/2005,2005,fall,manga
3058,Darling,"Hentai,Comedy",ova,3,6.44,6010,18/02/2003,2003,winter,visual_novel
3059,Ninja Senshi Tobikage,"Adventure,Mecha,Sci-Fi,Shounen,Space",tv,43,6.97,3504,06/10/1985,1985,fall,original
3060,Dallos,"Action,Sci-Fi,Mecha",ova,4,5.96,6272,21/12/1983,1983,fall,original
3061,Kishin Heidan,"Adventure,Mecha,Historical,Sci-Fi",ova,7,6.26,1934,25/03/1993,1993,winter,NaN
3062,Futago no Haha Seihonnou,Hentai,ova,2,6.21,3924,25/05/2005,2005,spring,visual_novel
3063,Gakuen Sodom,Hentai,ova,2,5.43,1756,25/08/1998,1998,summer,NaN
3064,Kizuoibito,"Action,Adventure,Seinen,Thriller",ova,5,4.83,1485,05/07/1986,1986,summer,manga
3065,Ozanari Dungeon: Kaze no Tou,"Action,Adventure,Fantasy,Comedy",ova,3,6.24,1463,27/09/1991,1991,summer,manga
3066,Joou-sama wa M Dorei,Hentai,ova,1,5.38,1912,18/04/2002,2002,spring,NaN
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,"Action,Military,Sci-Fi,Space,Drama",movie,1,7.09,3387,05/08/1978,1978,summer,original
3069,Yamato yo Towa ni,"Action,Military,Sci-Fi,Adventure,Space,Drama",movie,1,6.61,2742,02/08/1980,1980,summer,original
3070,Wakusei Daikaiju Negadon,"Action,Fantasy,Mecha,Military,Sci-Fi,Space",movie,1,5.56,1235,16/10/2005,2005,fall,original
3071,Uchuu Senkan Yamato: Aratanaru Tabidachi,"Action,Military,Sci-Fi,Space,Drama",special,1,6.69,3012,31/07/1979,1979,summer,original
3072,Uchuu Senkan Yamato: Kanketsu-hen,"Action,Military,Sci-Fi,Adventure,Space,Drama",movie,1,6.9,3236,19/03/1983,1983,winter,original
3073,Robby to Kerobby,"Kids,Comedy",tv,52,NaN,236,01/04/2007,2007,spring,original
3074,Minerva no Kenshi,"Fantasy,Hentai",ova,5,6.1,2128,17/12/1994,1994,fall,NaN
3075,Tondera House no Daibouken,"Adventure,Historical,Sci-Fi",tv,52,6.23,1150,05/04/1982,1982,spring,original
